code,entity,n,S_floor,S_floor_SE,S_floor_CI_lo,S_floor_CI_hi,S_floor_CV,S_ceil,S_ceil_SE,S_ceil_CI_lo,S_ceil_CI_hi,S_ceil_CV,k,k_SE,k_CI_lo,k_CI_hi,k_CV,t_mid,t_mid_SE,t_mid_CI_lo,t_mid_CI_hi,t_mid_CV,v,v_SE,v_CI_lo,v_CI_hi,v_CV,R2,RMSE,DW,pcov_valid,status,max_param_corr
PRY,Paraguay,159,-0.8653906489424973,0.004316004601810744,-0.8738500179620463,-0.8569312799229483,0.0049873483230779975,-0.3239497688892834,0.010787449816109206,-0.34509317052885746,-0.30280636724970933,0.033299760802718896,0.25411500236644696,0.0675384670945023,0.12173960686122245,0.3864903978716715,0.2657791411980798,1989.2902542792444,1.3345147768136203,1986.6746053166898,1991.905903241799,0.0006708497032762768,0.005000000000000001,0.5553832253905006,-1.0835511217653813,1.093551121765381,111.07664507810009,0.9547836884724519,0.04574695004951925,0.2818369043853517,True,ok,0.9593889763673665
PSE,Palestine,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,
QAT,Qatar,91,-0.9446437954881868,0.0023608115274581934,-0.9492709860820049,-0.9400166048943687,0.0024991552781417877,-0.6594309576644017,0.014438634408602047,-0.6877306811052617,-0.6311312342235418,0.02189559686391031,0.07885624834651574,0.02606833407131291,0.027762313566742435,0.12995018312628903,0.3305804500965045,1982.0045433875982,5.282456131350724,1971.6509293701508,1992.3581574050456,0.002665208891157266,0.2988618836933647,0.5652279264329373,-0.8089848521151923,1.4067086195019218,1.8912680313989683,0.9801190211454925,0.015368566694594608,1.0877479295489454,True,ok,0.9042491542589005
ROU,Romania,128,-0.7590497156903016,0.031254306032506195,-0.8203081555140137,-0.6977912758665894,0.04117557175300782,-1.5213889045665654e-19,0.10170358453980453,-0.19933902569801687,0.19933902569801687,,0.036527631041093515,0.01653909513933366,0.004111004567999545,0.06894425751418748,0.45278313068611564,1975.5701224425447,4.449572527548844,1966.848960288549,1984.2912845965404,0.0022522979452875634,0.6717732837213705,0.8875346941824261,-1.0677947168761848,2.4113412843189255,1.3211818863438851,0.9562202712136871,0.045495719710833715,0.2111772802852378,True,ok,0.9656232985543609
RUS,Russia,225,-0.8852896801291776,0.014248228967725856,-0.9132162089059204,-0.8573631513524349,0.0160944256863435,-0.3242886028289766,0.0073869768631346314,-0.3387670774807205,-0.3098101281772327,0.022779020905123754,0.21216715776958392,0.013511308596988392,0.18568499291948667,0.23864932261968116,0.06368237543937802,1987.8785004423426,1.7543747142473245,1984.439926002418,1991.3170748822672,0.0008825361881306836,13.606834107160449,1.6900236289012893,10.294387794513922,16.919280419806974,0.12420402979793314,0.971743546269128,0.03123917194230103,0.3500914111743673,True,ok,0.9449516292522031
RWA,Rwanda,110,-0.9644077913482487,0.07171133404363943,-1.104962006073782,-0.8238535766227154,0.07435789578533629,-0.20927092168378778,0.011787923786354423,-0.23237525230504244,-0.1861665910625331,0.056328531893055804,0.5795460794560667,0.04607164266069659,0.4892456598411014,0.669846499071032,0.07949608200945325,1998.7859398824037,1.3034762913491595,1996.2311263513593,2001.340753413448,0.0006521340106213915,19.99999999999626,5.153000556958749,9.900118908357111,30.099881091635407,0.25765002784798563,0.9592820571897831,0.050279306529218325,0.30463895618460335,True,ok,0.986441110711841
SAU,Saudi Arabia,166,-0.9623793189913338,0.0012037577909598733,-0.9647386842616151,-0.9600199537210524,0.001250814275832036,-0.6182108127109165,0.03745649277597366,-0.6916255385518248,-0.5447960868700081,0.06058854359360552,0.38276171797589836,0.2525556701813367,-0.11224739557952151,0.8777708315313182,0.6598247899943838,2017.7105168638043,1.11307765598198,2015.5288846580795,2019.892149069529,0.0005516537911058095,3.8620133700712134,2.9945625211037674,-2.0073291712921706,9.731355911434598,0.7753889575603798,0.9639332967313411,0.013589446672931039,0.4759322495696587,True,ok,0.9949091715533767
SDN,Sudan,173,-0.8818265913500445,0.0047063895426653546,-0.8910511148536686,-0.8726020678464204,0.005337091882724973,-0.6889256312711163,0.03735485058619299,-0.7621411384200545,-0.6157101241221781,0.0542218911455953,0.04685464559154585,0.03698640707423351,-0.02563871227395182,0.11934800345704352,0.7893861239856885,1970.2561114989617,9.977008123859383,1950.7011755761973,1989.811047421726,0.005063812803640498,0.005000000162285833,1.056578488245722,-2.06589383679933,2.075893837123901,211.31569079043584,0.7135955467704675,0.04131638339824202,0.22024535457529645,True,ok,0.9378211826339814
SEN,Senegal,122,-0.7707261135797249,0.005738007188448633,-0.7819726076690842,-0.7594796194903656,0.007444936777602887,-0.20233826059745477,0.007599711644925261,-0.21723369542150828,-0.18744282577340127,0.037559439438123045,0.10468132594290563,0.014935964640204389,0.07540683524810503,0.13395581663770623,0.14268031576472992,1960.4720327068867,1.6151200078550954,1957.3063974914908,1963.6376679222826,0.00082384241188335,0.005000000000000001,0.28940224450974095,-0.5622283992390923,0.5722283992390923,57.88044890194818,0.9802041709947026,0.03572128432968044,0.32494367252127393,True,ok,0.9537521813438645
SGP,Singapore,124,-0.755862060488285,0.008313012456756839,-0.7721555649035283,-0.7395685560730416,0.010998054924712921,-0.1798312476250268,0.030560279232822486,-0.23972939492135886,-0.11993310032869474,0.1699386487967037,0.0525765515314276,0.013926946817023549,0.025279735770061446,0.07987336729279376,0.2648889364434395,1966.6964106768273,3.662107866592383,1959.5186792583063,1973.8741420953484,0.0018620605837848098,0.005000000000000001,0.40096312564853437,-0.7808877262711273,0.7908877262711274,80.19262512970685,0.954969150678341,0.04698811681511713,0.23102092565425286,True,ok,0.942391706194083
SLB,Solomon Islands,126,-0.7850105429222122,0.007978208160452764,-0.8006478309166996,-0.7693732549277248,0.010163186000985132,-1.1505851233381707e-11,15.36548072437853,-30.116342219793427,30.116342219770413,,0.23602248550064134,1.068041404173243,-1.8573386666789145,2.329383637680197,4.525168023325222,2038.5804910541126,636.5782556949658,790.8871098919797,3286.2738722162458,0.3122654506351147,7.892894513508795,35.27520172753344,-61.24650087245675,77.03228989947434,4.469235166789504,0.9303878941818917,0.028581722015995372,0.26100760832154507,True,ok,0.9999827655719867
SLE,Sierra Leone,82,-0.8428275080832907,0.008938439877473857,-0.8603468502431394,-0.8253081659234419,0.010605301549543793,-0.217668822870472,0.012414392777958926,-0.2420010327152715,-0.1933366130256725,0.057033398785577796,0.4378196779741566,0.19132671819584804,0.06281931031029447,0.8128200456380188,0.4369989011940701,2003.990555090008,1.523089512737655,2001.0052996450422,2006.9758105349738,0.0007600282889902374,5.380442636546971,2.8253002776047795,-0.1571459075583963,10.918031180652338,0.5251055477134469,0.9765530167451655,0.03782944285505359,0.4647651114365941,True,ok,0.9878888675289769
SLV,El Salvador,126,-0.9088030605475022,0.009177279937602506,-0.9267905292252031,-0.8908155918698012,0.010098205360437186,-0.30952979989539925,0.008068538936084991,-0.3253441362101258,-0.2937154635806727,0.026067082842465013,0.4218091891476023,0.14603280195015425,0.1355848973253,0.7080334809699046,0.3462058336027703,1994.2424285163602,1.5466519106624206,1991.2109907714619,1997.2738662612585,0.0007755586224354228,7.303591668614669,3.0544446280465083,1.3168801976435134,13.290303139585825,0.41821130844050447,0.977307014882664,0.0358084395022882,0.3611369192347876,True,ok,0.985460942112377
SOM,Somalia,126,-0.906037663120561,0.006539061172391447,-0.9188542230184482,-0.8932211032226738,0.00721720678792724,-0.007237734323172804,43.032415671697144,-84.35077245084958,84.33629698220324,5945.564419782824,0.23790646177796146,4.573821244173592,-8.726783176802279,9.202596100358203,19.225292200942185,2039.9264161678848,867.4597768062849,339.70525362756644,3740.147578708203,0.4252407194352904,4.424348584456998,85.00225274794902,-162.18006680152308,171.02876397043707,19.212376946646344,0.7087574712157169,0.043205767462678235,0.11987137602927207,True,ok,0.9999517238383281
SRB,Serbia,195,-0.7952821495620263,0.008156086700334164,-0.8112680794946812,-0.7792962196293713,0.010255588793016218,-0.020814913811351147,0.10500415007442866,-0.22662304795723132,0.18499322033452903,5.044659373855586,0.030906225288989276,0.01277461743139188,0.00586797512346119,0.05594447545451736,0.41333476708794314,1964.5662513202178,4.998329691076709,1954.7695251257076,1974.362977514728,0.0025442408408053213,0.23558712161444595,0.5232870213007081,-0.7900554401349419,1.2612296833638337,2.221203848982468,0.9233036900705288,0.06710036884043685,0.14551134049082642,True,ok,0.9611456954439676
SSD,South Sudan,173,-0.8792218086159415,0.005206630475200711,-0.8894268043473349,-0.869016812884548,0.005921862292516282,-3.4576741577458436e-20,2.534362516746538,-4.967350532823214,4.967350532823214,,0.055310307895691684,0.1632613499004075,-0.264681937909107,0.37530255370049037,2.951734606292519,2031.7275508132557,81.46953891360535,1872.0472545425891,2191.407847083922,0.04009865342476401,1.1979432923782973,4.076944566570805,-6.7928680581004794,9.188754642857074,3.403286777019951,0.8611297018341807,0.0376526630758315,0.22659814577367177,True,ok,0.9990591866601769
STP,Sao Tome and Principe,126,-0.7466982354976593,0.005551455162854415,-0.757579087616854,-0.7358173833784647,0.007434670257596741,-0.1900029842743798,0.010355883858740724,-0.21030051663751162,-0.169705451911248,0.05450379581294357,0.13206932812058544,0.025862327594098542,0.0813791660361523,0.18275949020501858,0.1958238749460816,1974.516122051136,1.7517912547748988,1971.0826111917772,1977.949632910495,0.000887200279203155,0.005000000000000001,0.39089669307488056,-0.7611575184267659,0.7711575184267659,78.1793386149761,0.9700596955419605,0.04279720610418234,0.6694808812967301,True,ok,0.9572991140505823
SUR,Suriname,126,-0.6399256979617318,0.02857407190710032,-0.6959308788996484,-0.5839205170238152,0.04465217133506815,-0.15318189095981738,0.005902505104778052,-0.16475080096518235,-0.1416129809544524,0.03853265596731924,0.4512412928601189,0.028362289932007338,0.3956512045933845,0.5068313811268532,0.06285393287533067,1995.384714408815,1.1700533515079985,1993.0914098398594,1997.6780189777705,0.0005863798309463634,18.528180313697703,3.2599420915485497,12.138693814262545,24.91766681313286,0.17594507589817152,0.9733532079747323,0.026144843618384348,0.4218958664808019,True,ok,0.9765836240301199
SVK,Slovakia,185,-1.2368250760458321,0.18324018747904283,-1.595975843504756,-0.8776743085869082,0.14815368076532484,-7.005361872599877e-23,1.4423322586914176,-2.8269712270351786,2.8269712270351786,,0.11014520568947252,1.0928934278302227,-2.031925912857764,2.2522163242367093,9.922296853404301,2008.1971870436034,47.605596103295234,1914.8902186811447,2101.504155406062,0.023705638276178696,19.999999999983384,202.900416461285,-377.6848162641352,417.684816264102,10.145020823072679,0.8917054368633264,0.09306725138047602,0.24197195328700488,True,ok,0.9997183143705346
SVN,Slovenia,161,-0.812847982103288,0.005355659314653268,-0.8233450743600084,-0.8023508898465677,0.006588758823999551,-4.5885148317815875e-23,0.03757895647626005,-0.0736547546934697,0.0736547546934697,,0.04467355716526939,0.00893241012981515,0.027166033310831696,0.06218108101970708,0.199948486232466,1967.8229481679907,2.5621944804173395,1962.8010469863727,1972.8448493496087,0.0013020452286130206,0.6865744144259185,0.3701823877565976,-0.03898306557701281,1.4121318944288497,0.5391730014671853,0.9816691736227223,0.037693965330660946,0.22589826678643893,True,ok,0.9674278246981018
SWE,Sweden,126,-0.9739999999999975,0.7569591813979266,-2.4576399955399335,0.5096399955399387,0.7771654839814461,-0.04395879899969835,0.007943974865976715,-0.05952898973701271,-0.028388608262383992,0.1807141015392897,0.06283006762429688,0.018426686569819953,0.026713761947449774,0.09894637330114399,0.29327815911333205,1931.302172435028,5.255589406062427,1921.0012171991457,1941.6031276709105,0.0027212672781473986,5.353754201752987,9.129220013122012,-12.539517023966155,23.24702542747213,1.705199691486176,0.9749909271804122,0.0236886018973505,0.1843193934432605,True,ok,0.9898951964212281
SWZ,Eswatini,126,-0.7200092277347091,0.003183770406805415,-0.7262494177320478,-0.7137690377373704,0.004421846671079736,-0.6566999605510048,0.003978195194575462,-0.6644972231323727,-0.6489026979696368,0.006057858129361776,0.9449694734777251,2.0624879821394466,-3.0975069715155907,4.987445918471041,2.1825974701055397,1974.1067852903811,3.1991400646882084,1967.8364707635922,1980.3770998171701,0.0016205506655090247,0.005006987632154556,4.786518862636156,-9.376569983134713,9.38658395839902,955.9677822843893,0.5703107397721805,0.026626270210764826,0.44441444696303095,True,ok,0.9552491728475837
SYC,Seychelles,116,-0.5992914230139701,0.0034417741830111022,-0.6060373004126719,-0.5925455456152683,0.005743072653537494,-0.11754457703339544,0.014279594223869733,-0.14553258171218011,-0.08955657235461076,0.12148237361739603,0.07287808723265664,0.012106590486781239,0.04914916987856541,0.09660700458674787,0.1661211338894235,1977.801679765832,1.8134233934921065,1974.2473699145874,1981.3559896170766,0.0009168883877714233,0.005000000000000005,0.25626585276572583,-0.49728107142082256,0.5072810714208226,51.25317055314511,0.9840843358137418,0.02398150270822805,0.7488781107398302,True,ok,0.9453993695525197
SYR,Syria,233,-0.9437747453600072,0.005932485819322664,-0.9554024175658796,-0.9321470731541347,0.006285912871147755,-0.6186730657104978,0.004044720828986773,-0.626600718535312,-0.6107454128856837,0.006537735442453319,0.2040596360320215,0.09544673839197768,0.016984028783745275,0.39113524328029775,0.46773943268721674,1948.0299496626678,4.187387339743034,1939.8226704767715,1956.2372288485642,0.0021495497748728895,8.091415873364856,4.304646505559853,-0.3456912775324561,16.528523024262167,0.5320016388886638,0.9542244954309753,0.0288508549662165,0.2526018999244581,True,ok,0.9878069619420065
TCD,Chad,106,-0.8595639012253545,0.033889955671921684,-0.925988214342321,-0.793139588108388,0.039426918258909815,-0.39761092482825167,0.07592219166002186,-0.5464184204818945,-0.24880342917460882,0.19094593965901843,0.1096423744965587,0.10697972382782373,-0.10003788420597581,0.3193226331990932,0.975715131298816,2000.1779381233628,5.506712441662302,1989.3847817377045,2010.971094509021,0.0027531112791039447,3.4953138510701036,4.642849108745385,-5.604670402070851,12.595298104211057,1.3283067863344973,0.9131333996848526,0.04109714274587497,0.41045315408496114,True,ok,0.9852981695571481
TGO,Togo,109,-0.8546592625006325,0.008618716715872981,-0.8715519472637435,-0.8377665777375215,0.010084389292939538,-0.11672697566249907,0.0614644233305477,-0.23719724539037257,0.0037432940653744223,0.5265657144091878,0.03987919355856606,0.010448861049417798,0.01939942590170718,0.060358961215424944,0.26201284722753326,1977.7923093521078,2.6254332733424857,1972.6464601363566,1982.938158567859,0.001327456508414948,0.00500000000426796,0.316888782341357,-0.6161020133847918,0.6261020133933276,63.377756414172644,0.9782226837407592,0.03405687804740694,0.37168707255578554,True,ok,0.9569749929206317
THA,Thailand,237,-0.8518195320107328,0.006114756447590066,-0.8638044546480094,-0.8398346093734562,0.007178464707373042,-0.2611617624506797,0.0051305374599386715,-0.2712176158721595,-0.2511059090291999,0.01964505604417328,0.2652039124111617,0.036709948416390324,0.19325241351503666,0.33715541130728677,0.13842159447284724,1984.2136372953137,1.1894767253722343,1981.882262913584,1986.5450116770432,0.0005994700888124188,8.21362733341728,1.483751272718923,5.305474838888191,11.12177982794637,0.18064506855360435,0.9850586273011734,0.02593908906484514,0.385830088377982,True,ok,0.9766734267116115
TJK,Tajikistan,146,-0.791765300438303,0.018138960650970384,-0.8273176633142049,-0.756212937562401,0.02290951705123864,-0.5435138124088479,0.0050679426325002325,-0.5534469799685483,-0.5335806448491475,0.009324404489444639,0.4293796522021163,0.1982684377589952,0.04077351419448577,0.8179857902097469,0.4617555506930889,1954.57097068157,3.119503301897578,1948.4567442098507,1960.6851971532894,0.0015960041096946145,10.673385710483714,7.113852125237031,-3.2697644549808658,24.616535875948294,0.666503799094377,0.879255215572746,0.03907222086815514,0.3205187237795161,True,ok,0.9336337433811892
TKM,Turkmenistan,118,-0.7517116687552443,0.027058932585899503,-0.8047471766236073,-0.6986761608868813,0.03599642484026656,-0.5852411254951634,0.007469308181334424,-0.5998809695305789,-0.5706012814597479,0.012762787603169137,0.6641554566850627,1.566295390038503,-2.405783507790403,3.7340944211605285,2.358326464494032,1951.84531475351,7.76199902398009,1936.631796666509,1967.0588328405108,0.003976749061674654,8.149773518987327,25.368982395470926,-41.57343197613568,57.87297901411034,3.1128450792364126,0.5929374694727394,0.059897121068364395,0.1442948094937685,True,ok,0.969284321112412
TLS,East Timor,124,-0.9033034666076111,0.008313467726190581,-0.9195978633509446,-0.8870090698642775,0.00920340509420617,-0.2452977181367626,0.00974113428762212,-0.26439034134050193,-0.22620509493302324,0.03971147535172372,0.9225631288043629,0.5255216490539567,-0.10745930334139231,1.952585560950118,0.5696321830409916,2001.944650582224,1.1134959972743939,1999.7621984275663,2004.1271027368819,0.0005562071843247797,5.811201426616437,4.018022022111464,-2.064121736722032,13.686524589954907,0.6914270780063033,0.9740876230486152,0.04072478488184519,0.5354833130543322,True,ok,0.9892414530261777
TTO,Trinidad and Tobago,110,-1.3296731432228697,0.12414828444359581,-1.5730037807323174,-1.086342505713422,0.09336752048904624,-0.10584522394271975,0.008032992623937488,-0.12158988948563723,-0.09010055839980227,0.07589376567699173,0.19701297251917319,0.0672257012256608,0.06525059811687803,0.32877534692146837,0.34122474457421037,1984.0408588686807,3.931719336628752,1976.3346889688885,1991.747028768473,0.001981672564379877,19.99999999998348,9.346657759041545,1.6805507922620535,38.319449207704906,0.46733288795246325,0.9914276365819967,0.025751376596585905,0.4182892089898555,True,ok,0.9712046557322915
TUN,Tunisia,237,-0.9118939055316836,0.003504603401656531,-0.9187629281989304,-0.9050248828644368,0.0038432139752191427,-0.12331766081188962,0.04104228368977408,-0.20376053684384682,-0.04287478477993244,0.3328175657854921,0.04122480387742474,0.008049868407750661,0.025447061798233445,0.05700254595661604,0.19526759743201297,1967.6020455689923,2.5367558193931687,1962.6300041629815,1972.574086975003,0.0012892626459226862,0.0050000000000005205,0.24758084688384827,-0.4802584598923421,0.4902584598923431,49.516169376764495,0.973068547045875,0.040326319494106394,0.20430219404591224,True,ok,0.9422931427614958
TUR,Turkey,235,-0.9311226899283768,0.0036560836345174786,-0.938288613852031,-0.9239567660047225,0.003926532640718603,-0.4125651494348228,0.011263775606010573,-0.43464214962260356,-0.39048814924704206,0.0273018106872113,0.03671347912455043,0.00487917426816104,0.027150297558954796,0.04627666069014607,0.13289871688837898,1922.0772932435832,3.1402675800270456,1915.9223687867302,1928.2322177004362,0.0016337883970980777,0.005000000000010387,0.22009394285888487,-0.426384128003404,0.43638412800342474,44.01878857168553,0.9743219713400454,0.03332924888195228,0.17163722446680743,True,ok,0.9522569863696375
TWN,Taiwan,232,-0.9477811001270211,0.011546446372206523,-0.9704121350165459,-0.9251500652374963,0.012182608801398417,-0.10437575825077995,0.006064404850989483,-0.11626199175871933,-0.09248952474284057,0.05810166031482857,0.30218660872999,0.013499306497307417,0.27572796799526744,0.3286452494647125,0.044672087072426585,1994.7627642114282,0.7075217052219274,1993.3760216691933,1996.1495067536632,0.0003546896492734692,12.029434381830749,0.9848723358243626,10.099084603614997,13.9597841600465,0.08187187398535656,0.9914027811469819,0.025074411201727112,0.2183701416334977,True,ok,0.9735171794269122
TZA,Tanzania,73,-0.8859482553102331,0.1179275248439522,-1.1170862040043794,-0.6548103066160869,0.13310881774089328,-0.0734999952128301,0.05523633537998396,-0.18176321255759864,0.03476322213193846,0.7515148160219465,0.03049267740257839,0.010822589976780973,0.009280401048087684,0.0517049537570691,0.35492422767263593,1951.6563105648581,6.531391689860234,1938.8547828527321,1964.4578382769841,0.0033465890764188323,0.005000000000004727,0.8913017419578361,-1.7419514142373538,1.7519514142373633,178.26034839139868,0.9869672463390903,0.025027179662664593,0.3402143569277,True,ok,0.9704155328157201
UGA,Uganda,126,-0.8376859837311105,0.02616430515032643,-0.8889680218257503,-0.7864039456364706,0.03123402522958404,-0.21821967599739947,0.009394230710803739,-0.2366323681905748,-0.19980698380422415,0.04304942103807216,0.5772001711228691,0.09572182684559738,0.3895853905054983,0.7648149517402401,0.16583818168207193,1992.8829815038484,1.1656322494868596,1990.598342294854,1995.1676207128428,0.0005848974878631672,11.484432126615447,3.2711734025678427,5.072932257582475,17.895931995648418,0.2848354508523604,0.9636294174700957,0.046681771674862906,0.24745032682419923,True,ok,0.9556859603996234
UKR,Ukraine,80,-0.620901860750495,0.024705424825937503,-0.6693244934093325,-0.5724792280916575,0.03978958091070241,-0.14871263506353768,0.012612732620458676,-0.17343359099963668,-0.12399167912743868,0.0848127841663882,0.2584518809011562,0.12889271121271625,0.005822166924232319,0.51108159487808,0.4987106720341909,1995.0377425892666,2.860303219257441,1989.431548279522,2000.6439368990111,0.00143370882575143,4.197965757603106,3.0442712669362764,-1.7688059255919955,10.16473744079821,0.7251777271938612,0.9500560451258585,0.04090718333324999,0.37713671560656553,True,ok,0.9632611264707714
URY,Uruguay,131,-1.2714900639512947,0.30866735856189065,-1.8764780867326003,-0.666502041169989,0.24276033868693633,-0.02745410379075207,0.5282519636926284,-1.0628279526283038,1.0079197450467996,19.24127510112242,0.1130033595496662,0.5567341216000838,-0.9781955187864981,1.2042022378858306,4.926704160112985,2001.3617731713412,28.55270865814553,1945.3984642013759,2057.325082141306,0.014266640365025632,19.999999999996806,104.27381907047672,-184.37668537813755,224.37668537813119,5.213690953524669,0.8355442431521457,0.08640165261860142,0.14278964653228174,True,ok,0.9978418218623549
USA,United States,126,-0.7427034201679508,0.01264295581047836,-0.7674836135564883,-0.7179232267794132,0.017022886211590833,-0.10724772221417397,0.0041227783650060286,-0.11532836780958579,-0.09916707661876216,0.0384416403433989,0.22513060058280013,0.044883556636330785,0.13715882957559178,0.3131023715900085,0.19936675209918073,1978.7674462741638,1.582641338115739,1975.665469251457,1981.8694232968708,0.0007998116914120991,7.46666086911403,1.8867689524891438,3.768593722235308,11.16472801599275,0.2526924666277259,0.9928296916429614,0.01937772106865035,0.4055081110225075,True,ok,0.9750514624101937
UZB,Uzbekistan,225,-0.9390729200192646,0.004147984651720747,-0.9472029699366372,-0.9309428701018919,0.004417106023710761,-0.49392485442867634,0.00916345674128158,-0.5118852296415882,-0.47596447921576446,0.018552329689666993,0.05521979690192196,0.009888880108626291,0.035837591889014433,0.07460200191482949,0.17908215284077045,1927.7495630810638,3.741778405305623,1920.4156774066648,1935.0834487554628,0.001941008560948784,0.005000000000000003,0.3449506488931899,-0.6711032718306521,0.6811032718306521,68.99012977863794,0.9534254893627482,0.04251709435382293,0.2421353273288267,True,ok,0.952278568414904
VAT,Vatican,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,
VEN,Venezuela,157,-0.8866967201412288,0.009954187539070241,-0.9062069277178064,-0.8671865125646512,0.011226146790623953,-0.2068324697206681,0.009165113409150057,-0.2247960920026022,-0.188868847438734,0.044311772815592,0.19060505138735134,0.06432388724893134,0.06453023237944591,0.3166798703952568,0.337472101503811,1964.9717923474682,2.814726542327591,1959.454928324506,1970.4886563704304,0.0014324513732408123,5.38069430712,2.174611618422463,1.1184555350119725,9.642933079228026,0.4041507460375346,0.9649568259358388,0.052575748867038696,0.2843543958290071,True,ok,0.9827800268223578
VNM,Vietnam,50,-0.4577835832615633,0.006818425118258478,-0.4711476964933499,-0.4444194700297767,0.014894429087385254,-0.25904417169246374,0.007580731172065057,-0.27390240478971123,-0.24418593859521623,0.029264241393799326,0.1394850709565611,0.03976181832191371,0.06155190704561023,0.21741823486751197,0.28506146248652275,1993.4846317058154,1.9862947084639102,1989.5914940772261,1997.3777693344048,0.0009963932888533216,0.005000000000001161,0.5530263130430977,-1.0789315735644702,1.0889315735644727,110.60526260859386,0.9627649007302679,0.015062422537718723,0.8593655373309894,True,ok,0.9419241677439639
VUT,Vanuatu,120,-0.5096525716186309,0.0013935804044617616,-0.512383989211376,-0.5069211540258858,0.0027343733399319862,-0.33379709614158476,0.0018148869725976493,-0.33735427460787615,-0.33023991767529337,0.005437096348578896,1.730772306844471,1.1022519802961153,-0.4296415745359148,3.8911861882248564,0.6368555678509391,1979.5329168072242,0.5099449859465699,1978.5334246347688,1980.5324089796795,0.00025760874275789104,0.005000000000000007,1.2159294562398764,-2.378221734230158,2.3882217342301577,243.18589124797492,0.9814460705553217,0.011656004546149111,0.40699205863514687,True,ok,0.9735341438510265
YEM,Yemen,162,-0.9809971097022496,0.03825239551537339,-1.0559718049123814,-0.9060224144921177,0.0389933824850755,-0.7787645295243972,0.004008953172295976,-0.7866220777420974,-0.7709069813066971,0.005147837401819394,0.29878764287101583,0.03326537801496396,0.23358750196168648,0.3639877837803452,0.11133451736932892,1931.9550575425442,8.84122217735692,1914.6262620749246,1949.2838530101637,0.004576308409887648,19.999999963349048,10.206142463854516,-0.004039265805801051,40.004039192503896,0.5103071241278879,0.8795012673707234,0.023348409030511295,0.19946142973200776,True,ok,0.992348932040748
ZAF,South Africa,123,-0.817215847523605,0.003795806504881987,-0.8246556282731737,-0.8097760667740362,0.004644802858858346,-0.13197828398235228,0.006649393408857895,-0.14501109506371376,-0.1189454729009908,0.05038248117960854,1.9999999999999998,2.0786718284155206,-2.07419678369442,6.07419678369442,1.0393359142077605,1993.2460465978536,0.9876496812825151,1991.3102532225398,1995.1818399731674,0.0004954981262690937,0.005000000003536561,3.0537182268588663,-5.980287724639841,5.990287724646914,610.7436449397868,0.9862115356417804,0.035270087052876604,0.30465499347584213,True,ok,0.9972905192674949
ZMB,Zambia,115,-0.8644286717375731,0.007213861834501309,-0.8785678409331956,-0.8502895025419506,0.008345236652089352,-0.22188361180249194,0.022002314408043806,-0.2650081480422578,-0.17875907556272608,0.09916151188141377,0.060729962349182924,0.011287789292151906,0.03860589533656519,0.08285402936180067,0.18586853762974176,1969.8724041277253,2.3999771409883697,1965.1684489313882,1974.5763593240624,0.0012183414194540676,0.0050000000000000044,0.2955879014502622,-0.5743522868425139,0.584352286842514,59.11758029005239,0.975783022410916,0.03875027533010435,0.3275409050973101,True,ok,0.9459876981202134
ZWE,Zimbabwe,126,-0.8927427143710659,0.004174028796637887,-0.9009238108124762,-0.8845616179296556,0.004675511465336881,-0.29080727024776565,0.005636713413546563,-0.3018552285383169,-0.2797593119572144,0.01938298656957278,1.9999999999999998,1.387554059791131,-0.7196059571906168,4.719605957190616,0.6937770298955656,1979.5390632592278,0.47555125799493003,1978.6069827935578,1980.4711437248977,0.00024023332846584745,0.005000000000125833,1.2018734612280337,-2.35067198400682,2.3606719840070722,240.37469223955736,0.9842830666710615,0.036356027431702395,0.19408388151994127,True,ok,0.972546405059145
